numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 114/22",413/23,"POR MEDIO DE LA CUAL SE PROHIBE EL FRACKING. LA EXPLORACIÓN Y PRODUCCIÓN DE LOS YACIMIENTOS NO CONVENCIONALES (YNC) DE HIDROCARBUROS, SE ORDENA LA REFORMULACIÓN DE LA POLÍTICA DE TRANSICIÓN ENERGÉTICA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DESIGNAR PONENTES EN CÁMARA","enviado a la H. Cámara de Representante el día 17 de mayo de 2023",QUINTA,2022-08-11,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/129-por-medio-de-la-cual-se-prohibe-el-fracking-la-exploracion-y-produccion-de-los-yacimientos-no-convencionales-ync-de-hidrocarburos-se-ordena-la-reformulacion-de-la-politica-de-transicion-energetica-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-19,2022-08-11,2022-12-05,2023-04-18,,"[""ALEJANDRO GARCÍA RÍOS"",""ALEJANDRO VEGA PÉREZ"",""ALFREDO MONDRAGON"",""ALIRIO URIBE MUÑÓZ"",""ANA CAROLINA ESPITIA"",""ANDREA PADILLA VILLARRAGA"",""ANGELICA LOZANO CORREA"",""ARIEL ÁVILA MARTINEZ"",""AÍDA QUILCUÉ"",""CARLOS CARREÑO MARIN"",""CAROLINA GIRALDO"",""CATHERINE JUVINAO"",""CESAR PACHÓN ACHURI"",""CRISTIAN AVENDAÑO"",""DANIEL CARVALHO MEJÍA"",""DAVID RACERO MAYORCA"",""DUVALIER SÁNCHEZ"",""EDUARD SARMIENTO"",""ELKIN RODOLFO OSIPINA"",""ERMES EVELIO PETE"",""ESMERALDA HERNANDEZ SILVA"",""FABIAN DIAZ PLATA"",""GABRIEL PARRADO DURAN"",""GLORIA FLOREZ"",""GUSTAVO BOLIVAR MORENO"",""H.R. KATHERINE MIRANDA PEÑA"",""H.S. IVÁN CEPEDA CASTRO"",""IMELDA DAZA COTES"",""INGRID AGUIRRE JUVINAO"",""INTI ASPRILLA REYES"",""ISABEL CRISTINA ZULETA LÓPEZ"",""IVAN NAME VÁSQUEZ"",""JAEL QUIROGA CARRILLO"",""JAIME RAUL SALAMANCA"",""JAIRO CALA"",""JENNIFER PEDRAZA"",""JORGE CANCIMANCE"",""JUAN CAMILO LONDOÑO y otras firmas ilegibles"",""JUAN CARLOS LOZADA"",""JUAN DIEGO MUÑÓZ CABRERA"",""JUAN PABLO SALAZAR"",""JUAN SAMY MERHEG"",""JULIA MIRANDA"",""JULIAN DAVID LÓPEZ"",""JULIAN GALLO CUBILLOS"",""JULIAN PEINADO"",""LAURA ESTER FORTICH"",""LEILA RINCÓN"",""MARTHA ALFONSO JURADO"",""MARTHA PERALTA EPIEYU"",""MARÍA FERNANDA CARRASCAL"",""MARÍA JOSÉ PIZARRO"",""NORMAN DAVID BAÑOL"",""OMAR DE JESÚS RESTREPO CORREA"",""PABLO CATATUMBO TORRES"",""PEDRO BARACUTAO GARCÍA"",""PEDRO HERNANDO FLOREZ"",""PEDRO JOSÉ SUÁREZ VACCA"",""PIEDAD CORREAL RUBIANO"",""POLIVIO ROSALES CADENA"",""ROBERT DAZA GUEVARA"",""ROY LEONARDO BARRERAS"",""SANDRA RAMÍREZ LOBO"",""SANTIAGO OSORIO"",""SUSANA GÓMEZ CASTAÑO"",""WILLIAM ALJURE"",""WILMER CASTELLANOS"",""WILSON ARIAS CASTILLO"",""ÁLVARO RUEDA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_913.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1150.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_205.pdf,,,,,,
"N 113/22",,"POR MEDIO DE LA CUAL SE MODIFICAN LOS ARTÍCULOS 160, 161 Y 179 DEL CÓDIGO SUSTANTIVO DEL TRABAJO","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","Se retira la Ponencia para Primer Debate (nov 15/22) y se acumula mediante resolución 03/22",SEPTIMA,2022-08-09,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/125-por-medio-de-la-cual-se-modifican-los-articulos-160-161-y-179-del-codigo-sustantivo-del-trabajo,"SENADO DE LA REPUBLICA","",2022-08-19,2022-08-09,,,,"[""ALEJANDRO CARLOS CHACÓN CAMARGO"",""CLAUDIA MARÍA PÉREZ GIRALDO"",""FABIO RAÚL AMÍN SALEME"",""H.R. MARÍA EUGENIA LOPERA MONSALVE"",""H.S. JUAN DIEGO ECHAVARRÍA SÁNCHEZ"",""KARINA ESPINOSA OLIVER"",""LAURA ESTER FORTICH SÁNCHEZ"",""ÁLVARO HENRY MONEDERO RIVERA.""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_921.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_407.pdf,,,,,,,
"N 112/22",,"POR MEDIO DEL CUAL SE REGULAN LOS DERECHOS SEXUALES Y REPRODUCTIVOS Y SE DICTAN OTRAS DISPOSICIONES ","ARCHIVADO POR RETIRO DEL AUTOR","el dia 09 de agosto 2022",PRIMERA,2022-08-08,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/124-por-medio-del-cual-se-regulan-los-derechos-sexuales-y-reproductivos-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",,2022-08-08,,,,"[""ALEJANDRO GARCÍA RIOS"",""ARIEL ÁVILA"",""CAROLINA GIRALDO BOTERO"",""CRISTIAN DANILO AVENDAÑO FINO"",""DANIEL CARVALHO MEJÍA"",""DUVALIER SÁNCHEZ ARANGO"",""FABIÁN DÍAZ PLATA"",""H.S: ANGELICA LOZANO CORREA"",""HUMBERTO DE LA CALLE LOMBANA"",""INTI RAÙL ASPRILLA REYES"",""IVÁN LEONIDAS NAME VASQUEZ.H.R: CATHERINE JUVINAO CLAVIJO"",""JAIME RAÚL SALAMANCA TORRES"",""JENNIFER PEDRAZA SANDOVAL"",""JUAN DIEGO MUÑOZ CABRERA""]",,,,,,,,,
"N 111/22",,"POR LA CUAL SE EXPIDE EL CÓDIGO DEL REGISTRO CIVIL,IDENTIFICACIÓN DE LAS PERSONAS Y EL PROCESO ELECTORAL COLOMBIANO","PENDIENTE DE ENVIAR A CÁMARA","Retiro Mensaje de Urgencia  Retiro Firma H.S. Pedro José Suarez Vacca - constancia de NO acompañamiento  Gaceta 166/22",PRIMERA,2022-08-08,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/123-por-la-cual-se-expide-el-codigo-del-registro-civil-br-identificacion-de-las-personas-y-el-proceso-electoral-colombiano,"SENADO DE LA REPUBLICA","",2022-09-09,2022-08-08,2023-04-12,2023-05-16,,"[""ACOMPAÑAMIENTO:  REGISTRADOR NACIONAL DEL ESTADO CIVIL"",""ALEXANDER VEGA ROCHA"",""EDUARD SARMIENTO HIDALGO"",""GUSTAVO BOLÍVAR MORENO"",""HONORABLES REPRESENTANTES:  DAVID RICARDO RACERO MAYORGA"",""ISABEL CRISTINA ZULETA"",""JHON JAIRO GONZALEZ."",""LOS HONORABLES SENADORES : ROY BARRERAS MONTEALEGRE"",""MAGISTRADO DEL CONSEJO ELECTORAL:Doctor  HERNAN PENAGOS GIRALDO"",""MINISTRO DEL INTERIOR: ALFONSO PRADA GIL"",""PRESIDENTE DEL CONSEJO NACIONAL ELECTORAL: CESAR AUGUSTO ABREO MENDEZ.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1449.pdf,,,,,,,
"N 110/22",,"POR LA CUAL SE FORTALECE LA ATENCIÓN Y EL CUIDADO DURANTE EL EMBARAZO Y LA PRIMERA INFANCIA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2022-08-08,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/122-por-la-cual-se-fortalece-la-atencion-y-el-cuidado-durante-el-embarazo-y-la-primera-infancia-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2022-08-19,2022-08-08,,,,"[""ANDREA PADILLA VILLARRAGA"",""AÍDA MARINA QUILCUÉ VIVAS"",""CESAR AUGUSTO PACHÓN ACHURY"",""CLARA EUGENIA LÓEZ OBREGÓN"",""DAVID ALEJANDRO TORO RAMÍREZ"",""EDUARD GIOVANNY SARMIENTO HIDALGO."",""ETNA TÁMARA ARGOTE CALDERÓN"",""GLORIA INÉS FLÓREZ SCHNEIDER"",""H.R. GABRIEL BECERRA YAÑEZ"",""H.S. MARÍA JOSÉ PIZARRO RODRÍGUEZ"",""ISABEL CRISTINA ZULETA LÓPEZ"",""JAHEL QUIROGA CARRILLO"",""JOHN JAIRO GONZALEZ AGUDELO"",""JORGE ANDRÉS CANCIMANCE LÓPEZ"",""JUAN CARLOS LOZADA VARGAS"",""LEIDER ALEXANDRA VÁSQUEZ OCHOA"",""LEYLA MARLENY RINCON TRUJILLO"",""MARTHA ISABEL PERALTA EPIEYÚ"",""MARÍA DEL MAR PIZARRO GARCÍA"",""MARÍA FERNANDA CARRASCAL ROJAS"",""PEDRO JOSÉ SUAREZ VACCA"",""ROBERT DAZA GUEVARA"",""SANDRA YANETH JAIMES CRUZ"",""SANTIAGO OSORIO MARÍN""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_912.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_187.pdf,,,,,,,
"N 109/22",320/2022,"POR MEDIO DE LA CUAL SE CREAN MECANISMOS PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA Y EL ACOSO POLITICO CONTRA LAS MUJERES","PENDIENTE DISCUTIR PONENCIA PARA SEGUNDO DEBATE EN CÁMARA","",PRIMERA,2022-08-08,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/121-por-medio-de-la-cual-se-crean-mecanismos-para-prevenir-sancionar-y-erradicar-la-violencia-y-el-acoso-politico-contra-las-mujeres,"SENADO DE LA REPUBLICA","",2022-08-19,2022-08-08,2022-10-26,2022-11-28,,"[""AIDA MARINA QUILCUE VIVAS"",""ALIRIO URIBE MUÑOZ"",""ANDREA PADILLA VILLARRAGA"",""CESAR AUGUSTO PACHON ACHURY"",""CLARA EUGENIA LOPEZ OBREGON"",""DAVID ALEJANDRO TORO RAMIREZ"",""DAVID RICARDO RACERO MAYORCA"",""EDUARD SARMIENTO HIDALGO"",""EPIEYU"",""ESMERALDA HERNANDEZ SILVA"",""ETNA TAMARA ARGOTE CALDERON"",""FABIAN DIAZ PLATA"",""GABRIEL BECERRA YAÑEZ"",""GABRIEL ERNESTO PARRADO DURAN"",""GLORA INES FLOREZ SCHNEIDER"",""H.R: MARIA FERNANDA CARRASCAL ROJAS"",""H.S: MARIA JOSE PIZARRO RODRIGUEZ"",""ISABLE CRISTINA ZULETA."",""JAHEL QUIROGA CARRILLO"",""JHON JAIRO GONZALEZ"",""JORGE CANCIMANCE LOPEZ"",""JUAN CARLOS LOZADA VARGAS"",""LEIDER ALEXANDRA VASQIEZ OCHOA"",""LEYLA M RINCON"",""MARTHA ISABEL PERALTA"",""PEDRO JOSE SUAREZ VACCA"",""ROBERT DAZA GUEVARA"",""SANDRA YANETH JAIMES CRUZ"",""SANTIAGO OSORIO MARIN"",""Y OTRAS FIRMAS NO LEGIBLES""]",,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022gaceta_1479.pdf,,,,,,
"N 108/22",,"POR MEDIO DEL CUAL SE ESTABLECE EL MARCO REGULATORIO PARA EL CANNABIS DE USO ADULTO, CON EL FIN DE PROMOVER LOS DERECHOS HUMANOS, LA SALUD PÚBLICA Y LA SEGURIDAD DE LA POBLACIÓN COLOMBIANA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-08-05,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/120-por-medio-del-cual-se-establece-el-marco-regulatorio-para-el-cannabis-de-uso-adulto-con-el-fin-de-promover-los-derechos-humanos-la-salud-publica-y-la-seguridad-de-la-poblacion-colombiana-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-12,2022-08-05,,,,"[""AIDA MARINA QUILCUÉ VIVAS"",""ERMES EVELIO PETE VIVAS"",""GLORIA INÉS FLÓREZ SCHNEIDER"",""H.S: GUSTAVO BOLIVAR MORENO"",""JORGE ALEJANDRO OCAMPO GIRALDO"",""JUAN CARLOS LOZADA VARGAS"",""JUAN PABLO SALAZAR"",""NORMAN DAVID BAÑOL ALVAREZ."",""PEDRO HERNANDO FLOREZ PORRAS H.R: ERICK ADRIAN VELASCO BURBANO"",""POLIVIO LEANDRO ROSALES CADENA"",""SUSANA GÓMEZ CASTAÑO""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1579.pdf,,,,,,,
"N 107/22",,"POR MEDIO DEL CUAL SE ESTABLECE LA PROTECCIÓN DE LOS DERECHOS A LA SALUD Y AL GOCE DE UN AMBIENTE SANO GENERANDO MEDIDAS TENDIENTES A LA REDUCCIÓN DE EMISIONES VEHICULARES CONTAMINANTES PROVENIENTES DE LA GASOLINA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",QUINTA,2022-08-05,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/119-por-medio-del-cual-se-establece-la-proteccion-de-los-derechos-a-la-salud-y-al-goce-de-un-ambiente-sano-generando-medidas-tendientes-a-la-reduccion-de-emisiones-vehiculares-contaminantes-provenientes-de-la-gasolina-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-12,2022-08-05,2022-11-29,,,"[""ALEJANDRO GARCÍA RIOS"",""ANDREA PADILLA VILLARRAGA"",""CAROLINA GIRALDO BOTERO"",""CATHERINE JUVINAO CLAVIJO"",""CRISTIAN DANILO AVENDAÑO FINO"",""DANIEL CARVALHO MEJÍA"",""ELKIN RODOLFO OSPINA OSPINA"",""FABIÁN DÍAZ PLATA"",""H.R: JULIA MIRANDA LONDOÑO"",""H.S: ANGÉLICA LOZANO CORREA"",""INTI RAÚL ASPRILLA REYES"",""IVÁN LEONIDAS NAME VASQUEZ."",""JAIME RAÚL SALAMANCA TORRES"",""JONATHAN FERNEY PULIDO"",""JUAN DIEGO MUÑOZ CABRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""NADYA BLEL SCAFF"",""SANTIAGO OSORIO MARIN"",""WILMER CASTELLANOS.""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_901.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1271.pdf,,,,,,,
"N 106/22",,"POR MEDIO DE LA CUAL SE CREA EL FONDO DE PREVENCIÓN, PROTECCIÓN Y ASISTENCIA DE MUJERES PERIODISTAS VÍCTIMAS DE VIOLENCIA DE GÉNERO","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",TERCERA,2022-08-05,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/118-por-medio-de-la-cual-se-crea-el-fondo-de-prevencion-proteccion-y-asistencia-de-mujeres-periodistas-victimas-de-violencia-de-genero,"SENADO DE LA REPUBLICA","",2022-08-17,2022-08-05,,,,"[""MINISTRO DEL INTERIOR: DANIEL PALACIOS MARTINEZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_901.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1321.pdf,,,,,,,
"N 105/22",,"POR MEDIO DE LA CUAL SE ESTABLECEN LOS CARGOS, OFICIOS O PROFESIONES SUSCEPTIBLES DE APLICACIÓN DE LA INHABILIDAD POR DELITOS SEXUALES CONTRA MENORES Y SE DICTAN OTRAS DISPOSICIONES. “ENTORNOS SEGUROS","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",PRIMERA,2022-08-05,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/117-por-medio-de-la-cual-se-establecen-los-cargos-oficios-o-profesiones-susceptibles-de-aplicacion-de-la-inhabilidad-por-delitos-sexuales-contra-menores-y-se-dictan-otras-disposiciones-entornos-seguros,"SENADO DE LA REPUBLICA","",2022-08-12,2022-08-05,2023-05-17,,,"[""EFRAÍN CEPEDA SARABIA."",""H.R: JULIANA ARAY FRANCO"",""H.S: NADYA BLEL SCAFF"",""JORGE ALEXANDER QUEVEDO HERRERA"",""JUAN SAMY MERHEG MARÚN""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_900.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1270.pdf,,,,,,,
"N 104/22",,"POR MEDIO DE LA CUAL SE DICTAN MEDIDAS PARA REDUCIR EL COSTO EDUCATIVO DEL DERECHO DE GRADO Y SE DICTAN OTRAS DISPOSICIONES. ","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEXTA,2022-08-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/116-por-medio-de-la-cual-se-dictan-medidas-para-reducir-el-costo-educativo-del-derecho-de-grado-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-12,2022-08-04,,,,"[""ARMANDO ZABARAIN D’ARCE."",""EFRAÍN CEPEDA SARABIA."",""GERMÁN BLANCO ÁLVAREZ"",""H.R: YAMIL HERNANDO ARANA PADAUÍ"",""H.S: NADYA BLEL SCAFF"",""JORGE ALEXANDER QUEVEDO HERRERA"",""JUAN SAMY MERHEG MARÚN"",""JULIANA ARAY FRANCO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_900.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1439.pdf,,,,,,,
"N 103/22",,"POR LA CUAL SE PROHÍBE PROGRESIVAMENTE LA EXPORTACIÓN MARÍTIMA DE ANIMALES EN PIE CON FINES DE CONSUMO Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"En  sesion Comision del dia 21 de marzo de 2023, fue aprobado la solicitud  de retiro a peticion de la autora  H.S ANDREA PADILLA VILLARRAGA., de conformidad con el articulo 155 de la Ley 5a  de 1992",QUINTA,2022-08-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/115-por-la-cual-se-prohibe-progresivamente-la-exportacion-maritima-de-animales-en-pie-con-fines-de-consumo-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-09,2022-08-04,,,,"[""ALEJANDRO GARCÍA RIOS"",""ALEXANDER LÓPEZ MAYA"",""ANA CAROLINA ESPITIA JEREZ"",""ANGÉLICA LOZANO"",""CRISTIAN DANILO AVENDAÑO FINO"",""DANIEL CARVALHO MEJÍA"",""FABIÁN DÍAZ PLATA"",""GUIDO ECHEVERRI"",""H.R: SANTIAGO OSORIO MARIN"",""H.S: ANDREA PADILLA VILLARRAGA"",""ISABEL CRISTINA ZULETA LOPEZ."",""IVÁN LEONIDAS NAME VASQUEZ"",""JAIME RAÚL SALAMANCA TORRES"",""JUAN CAMILO LONDOÑO BARRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""KATHERINE MIRANDA"",""MARÍA JOSÉ PIZARRO RODRÍGUEZ"",""PIEDRAHITA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_897.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1691.pdf,,,,,,,
"N 102/22",,"POR EL CUAL SE MODIFICA LA LEY 84 DE 1989, LA LEY 599 DE 2000, LA LEY 1774 DE 2016, LA LEY 1801 DE 2016 Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",PRIMERA,2022-08-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/114-por-el-cual-se-modifica-la-ley-84-de-1989-la-ley-599-de-2000-la-ley-1774-de-2016-la-ley-1801-de-2016-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-12,2022-08-04,2023-04-18,,,"[""ALEXANDER LÓPEZ MAYA"",""ANA CAROLINA ESPITIA JEREZ"",""CRISTIAN DANILO AVENDAÑO FINO"",""DUVALIER SÁNCHEZ ARANGO"",""GUIDO ECHEVERRI PIEDRAHITA"",""H.R: SANTIAGO OSORIO MARIN"",""H.S: ANDREA PADILLA VILLARRAGA"",""IVÁN LEONIDAS NAME VASQUEZ"",""JAIME RAUL SALAMANCA"",""JUAN CAMILO LONDOÑO BARRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""KATHERINE MIRANDA"",""MARCOS DANIEL PINEDA GARCÍA.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1436.pdf,,,,,,,
"N 101/22",332/22,"POR MEDIO DE LA CUAL SE ADOPTAN MEDIDAS DE PREVENCIÓN, PROTECCIÓN Y SANCIÓN DEL ACOSO SEXUAL, EL ACOSO SEXUAL DIGITAL Y OTRAS FORMAS DE VIOLENCIA SEXUAL DENTRO DEL CONTEXTO LABORAL, PROFESIONAL Y EDUCATIVO, Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN CÁMARA","Texto Comision Gaceta 1563/22 - 1609/22 - Enviado a Cámara 19-12-2022",SEPTIMA,2022-08-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/113-por-medio-de-la-cual-se-adoptan-medidas-de-prevencion-proteccion-y-sancion-del-acoso-sexual-el-acoso-sexual-digital-y-otras-formas-de-violencia-sexual-dentro-del-contexto-laboral-profesional-y-educativo-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-19,2022-08-04,2022-09-22,2022-12-14,,"[""ALEJANDRO GARCÍA RIOS"",""ARIEL FERNANDO ÁVILA MARTÍNEZ"",""CATHERINE JUVINAO CLAVIJO"",""CRISTIAN DANILO AVENDAÑO FINO"",""DANIEL CARVALHO MEJÍA"",""DUVALIER SÁNCHEZ ARANGO"",""EDWING FABIÁN DÍAZ PLATA"",""ELKIN RODOLFO OSPINA OSPINA"",""H.R. CAROLINA GIRALDO BOTERO"",""H.S. ANGÉLICA LISBETH LOZANO CORREA"",""IVÁN LEONIDAS NAME VÁSQUEZ"",""JAIME RAÚL SALAMANCA TORRES"",""JENNIFER DALLEY PEDRAZA SANDOVAL"",""JUAN DIEGO MUÑÓZ CABRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""NADYA GEORGETTE BLEL SCAFF"",""SANTIAGO OSORIO MARÍN""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_900.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1052.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1544.pdf,,,,,,
"N 100/22",,"POR MEDIO DEL CUAL SE DICTAN NORMAS PARA LA CONSERVACIÓN DE LOS HUMEDALES DESIGNADOS DENTRO DE LA LISTA DE IMPORTANCIA INTERNACIONAL DE LA CONVENCIÓN RAMSAR Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",QUINTA,2022-08-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/112-por-medio-del-cual-se-dictan-normas-para-la-conservacion-de-los-humedales-designados-dentro-de-la-lista-de-importancia-internacional-de-la-convencion-ramsar-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-08-12,2022-08-04,2023-05-17,,,"[""ALEJANDRO GARCÍA RIOS"",""CAROLINA GIRALDO BOTERO"",""CATHERINE JUVINAO CLAVIJO"",""DANIEL CARVALHO MEJÍA"",""FABIÁN DÍAZ PLATA"",""H.R: ELKIN RODOLFO OSPINA OSPINA"",""H.S: ANGÉLICA LOZANO CORREA"",""HUMBERTO DE LA CALLE LOMBANA"",""INTI RAÚL ASPRILLA REYES"",""IVÁN LEONIDAS NAME VASQUEZ"",""JAIME RAÚL SALAMANCA TORRES"",""JONATHAN FERNEY PULIDO."",""JUAN DIEGO MUÑOZ CABRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""JULIA MIRANDA LONDOÑO"",""SANTIAGO OSORIO MARIN"",""WILMER CASTELLANOS.""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_899.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1197.pdf,,,,,,,
